Channel,Subs
DAVID,14.6K
Jezyk Norweski,14.6K
Fredrik Haraldsen,14.6K
macgyverthalijepp,14.5K
Rimna Media,14.5K
Vira TV,14.5K
Study & Organize,14.5K
Abuzar Ghaffari,14.5K
Mojtaba YT,14.5K
GABLA TV,14.5K
Daniel,14.5K
AGONOR,14.5K
Ramp,14.5K
Nova,14.5K
ابو وَرد | Abu Ward,14.5K
LeandraValencia,14.4K
RememberSeptember,14.4K
BlueTheKu,14.4K
Awu,14.4K
Arsenal Producer,14.4K
Ple Northpole เปิ้ล ข�…,14.4K
Thomandy Gaming,14.4K
The Dark Deere,14.4K
Abandoned Norway,14.3K
Umran Dede,14.3K
R3D CRAFT,14.3K
Alan Walker Shorts,14.3K
Muhammad Touqeer,14.3K
chikku Edits,14.3K
Maulana Usman Madani,14.3K
Tobias Becs,14.2K
Nails of Norway,14.2K
เมียฝรั่งบ้�…,14.2K
Podium Pursuit,14.2K
Iamniat,14.2K
Serge Nova,14.2K
Fadel Rasho,14.2K
Ina Knits,14.2K
Lomaev Musa,14.2K
ПОДВАЛ АНДРЕЯ ЩАДИ…,14.2K
Laila Alizada  لیلا علیزا…,14.2K
Bingo Bingo,14.1K
PHILIP COSGROVE GEERTSEN,14.1K
Art M.T.,14.1K
Ethiopian Ethiopia ኢትዮጵያ,14.1K
Neonza,14.1K
Arif Vladi,14.1K
Ajeb Tube - አጀብ,14.1K
The Money Guru,14.1K
BASHRAM LYRICS,14.1K
CIAASno,14K
Nichlas Andre,14K
NickHal,14K
Ken Stornes,14K
Resa Saffa Park,14K
Coach Juma Iraki,14K
Learn Norwegian تعلم اللغ�…,14K
PROPERCEO,14K
MyTamilFamily,14K
Sandra Skaar,14K
Alan Walker Studio,13.9K
TheMultiFire,13.9K
NTNU Undervisning,13.9K
FRAXILLE BEATS,13.9K
SHERZOD 24,13.9K
Cook with us اطبخي معنا,13.9K
Roma Boom,13.9K
prod. dentist II,13.9K
قناة أجي نتعاونوا a…,13.9K
Ben Ormstad,13.8K
Isabel Hamre,13.8K
furki,13.8K
Haukeland universitetssjukehus,13.8K
BittyBuzzTV,13.8K
Robel Eriteach,13.8K
ILegend,13.8K
Alibaashi,13.8K
ZNDA,13.8K
Little Treehouse Norsk - Barnesang…,13.8K
Mathias,13.8K
Przemek Bykowski,13.8K
Hussein & Dina حسين و دينا,13.8K
Omnitica,13.7K
Magnus Nordmo,13.7K
GravityTV,13.7K
MarkeyBoy,13.7K
Glowinggold,13.7K
HAIR REGROWTH WITH ALEX,13.7K
SamerALbayati - سامر البي�…,13.7K
Eldamar Official,13.6K
Norrøna,13.6K
ANGER,13.6K
Hedvig Wessel,13.6K
Raske Menn,13.6K
Bju10ful,13.6K
Nordic Manga,13.6K
Hkeem,13.6K
MOVED TO @envyspipsqueak,13.6K
Muhamm0708,13.6K
KapteinO,13.6K
SimpleSkills,13.6K
Million Entertainment,13.6K
Western Tadka,13.6K
lenicosa,13.6K
Johannes Jensen,13.6K
LINUSHJOHANSEN,13.6K
Knut Kosegutt,13.5K
Therese Charlotte Margrethe Nielsen,13.5K
Refsenbro,13.5K
Stig Thomas Eliassen,13.5K
LaDix,13.5K
Tempeste,13.5K
Rijd Adventures,13.5K
Im_Mr_Possible,13.5K
Mr.Drakenhoff,13.5K
NorwayVids,13.4K
yamahdi313,13.4K
RowenBranz,13.4K
Philter,13.4K
NELLIE,13.4K
Naung HtakeTin,13.4K
Twitch Central,13.4K
Sweet Noise,13.4K
Стримы Данлудана,13.4K
المارتينو - el martino,13.4K
lij Frezer tube,13.4K
HRMN,13.4K
Vilde Eide,13.4K
Wellfear,13.3K
Torbjørn Hoelsveen,13.3K
MrBarnesanger,13.3K
LyricsLine,13.3K
Philsen Fails,13.3K
Kaptein Sabeltann,13.3K
Techno Bar Plus,13.3K
channel Soraya,13.3K
Videohead,13.3K
Amazing Grace Vlog,13.3K
rinerion,13.2K
TeamDVD,13.2K
Rap Universe,13.2K
Norveçteyiz,13.2K
Vidar Villa,13.2K
Elly Lark,13.2K
OLE beast   слава украї�…,13.2K
AJ Dee TV,13.2K
AgnetTv  አግነትቲቪ,13.2K
ZaZa ́z Country Music,13.1K
fayaN,13.1K
MatPrat,13.1K
R/C Trucks & Construction Models,13.1K
aqua94ven,13.1K
Dahlslett Film,13.1K
LordMinning,13.1K
Spartan Slayer,13.1K
Live Norway,13.1K
LearnFree,13.1K
Cathy Mevik - Abstract artist,13.1K
Prerane-AnithaShastry,13.1K
Jad$ey,13K
Stokke AS,13K
ANDREY LUSS,13K
Jaran Janchum,13K
Karen W. Karn,13K
XXL All Sports United,13K
Ine Undheim,13K
TheAnimegirl2553,13K
Diamond Cup,13K
மதுரை துர்கா…,13K
coco dreamer,13K
Норвегия. Рыбалка. …,13K
Anne Hilde Vassbø Hagen,13K
Sang Story,13K
Tarik BJJ,13K
Robin Håkenrud Edvardsen,13K
Farad Husky,13K
smyger,12.9K
henrikSanne,12.9K
Fredrik Sørlie,12.9K
JaysonB Channel,12.9K
PERFECT TV,12.9K
The Dynamic Induction Recordz,12.9K
3D STRETCH CEILING 9999,12.9K
Eleanor Nightwalker,12.9K
Nexus8VK,12.9K
Espen Johan,12.8K
eliseeks,12.8K
Abel Tips,12.8K
Asmodai Hearthstone,12.8K
فريد وأسمى وأسيل far…,12.8K
Arham Sheikh,12.8K
Universe Power,12.8K
We Relaxing,12.8K
Lynxi,12.8K
KorniTec,12.7K
Hajir A.,12.7K
LivArtNow,12.7K
Pia Seeberg,12.7K
Degrov 5.0,12.7K
Bellali Austria,12.7K
TBM Beast,12.7K
makerunit,12.7K
helle.beauty,12.7K
#اجهرTV,12.7K
Adella B.,12.7K
Iwona Cichosz,12.7K
SM Disc Golf Productions,12.7K
JJ's Journey,12.7K
أبو الشعوب تيوب,12.7K
Sturla S,12.6K
قناة انصار الإمام �…,12.6K
tzhaarown,12.6K
Lurifaxey,12.6K
PROMO,12.6K
SOSbarnebyer Norge,12.6K
Hurtigruten,12.6K
Bobilagenten AS,12.6K
Business media,12.6K
Official Mortiis,12.6K
Jørgen Øyehaug,12.6K
School of Apelles,12.6K
views,12.6K
Fafirruu Ilallah,12.6K
RAAVA MUSIC,12.6K
Anniken Gjørøy,12.6K
Crash Schwarzen,12.6K
StanlyHD,12.5K
D'Sound Official,12.5K
PistolShrimpsGold,12.5K
ChuckandBlairVideos,12.5K
Kristine Gaarder,12.5K
snoof,12.5K
Miss DeepShine Plus,12.5K
CODING MAGICIAN,12.5K
Learn Norwegian - AngelStudio,12.5K
The Celebrity Hyped,12.5K
Zooom Nordic Wild,12.5K
Brennbakk Gård,12.5K
HBO Nordic Kids Norge,12.5K
Land Rover Drive,12.5K
VO Refugees,12.5K
Lille Miir,12.4K
Viviane Florentino,12.4K
Igor Djurdjevic,12.4K
Therese & Kevin,12.4K
Only-Antonis,12.4K
foxy girl,12.4K
TheEpicMusicX,12.3K
GreenFors,12.3K
MarIver,12.3K
John Dopes,12.3K
Crudeless,12.3K
ashton,12.3K
ApoptygmaBerzerkBand,12.3K
Zakria Salad,12.3K
El Papi,12.3K
Pythonology,12.3K
Treehouse Direct Norsk,12.3K
Madden,12.3K
Ine,12.3K
4K Relaxation Film,12.3K
Shykoh Mwangi,12.3K
Toca Hur,12.3K
legolamaniac,12.3K
Helly Hansen,12.2K
nepCREW Official,12.2K
Explore with Mr and Mrs,12.2K
星幣皇后x務實塔羅 Queen of…,12.2K
Petter A. Stordalen,12.2K
phong trần,12.2K
Spookify,12.2K
Creative Brain,12.2K
Hilde Seter,12.2K
BOHOLANA IN NORWAY,12.2K
Ridhwan issack,12.2K
vatnable,12.1K
Fail4FunTV,12.1K
glittergirls,12.1K
Sheger Sound,12.1K
Salikatten,12.1K
Prof valide,12.1K
CAPTAIN BASHI,12.1K
Elon Musk Industries,12.1K
Yuma World,12.1K
Varlem,12.1K
FoodTvTube Food Channel,12.1K
Bokretsion Tube,12.1K
Geografico,12.1K
Maria Petra,12.1K
Fares Norsk lærer,12.1K
Øisteins Blyant,12.1K
emblem96,12K
MbL Age of Empires II,12K
MCjesperFC,12K
Sharmarke Gamer,12K
Lillian Rinaldo,12K
djprinceNorway,12K
Mohammad Mamle Official Page,12K
My Birds,12K
Oblivion NPC,12K
Blue Arcade,12K
Mini Machines,12K
Camping Outdoors,12K
LSAN MEDIA,12K
Soothing Music And Nature,12K
retrotor,11.9K
SUBHI JASSEM,11.9K
djervmusic,11.9K
Resurse Creștine pentru fiecare,11.9K
TurbonegroHQ,11.9K
Menine,11.9K
Ingrid Grytten,11.9K
DarkAgent,11.9K
The Fight Channel,11.9K
UTD Inside,11.9K
Munter,11.9K
Strength in Body Mind,11.9K
Ville Gleder,11.9K
Arc,11.9K
Unboxing and stuff,11.9K
4evil2me,11.8K
CrappyScrap,11.8K
Memoryretro,11.8K
lostalongthewayy,11.8K
tkk anim,11.8K
Arctic Trucks Norge,11.8K
Ole Stories,11.8K
Per Ronnlund,11.8K
SENS,11.8K
Zejakov,11.8K
Watch With Magnus,11.8K
2MiB,11.8K
Ingrid Aguiluz,11.8K
Norwegian SciTech News,11.8K
KISAMBA TV online,11.8K
choppybf,11.7K
NRK Skole,11.7K
synth000 ~ Dan-Elias Brevig,11.7K
MIRO SHOW,11.7K
Gym,11.7K
Relaxation Film 4K,11.7K
الشاعر سيف خضير,11.7K
BIG FriendZonx,11.7K
Jane’s Life in Norway,11.7K
Simpl,11.7K
PixelFIFA,11.6K
Green Bean Cottage,11.6K
Lucas Richard Stephens,11.6K
agnethafan,11.6K
PyroGadgets,11.6K
TheGrimHimself,11.6K
Bjorvik,11.6K
Lillifix,11.6K
Anfol uz,11.6K
Madona Kuti,11.6K
LineChu Live,11.6K
oslo elsa67,11.6K
DidYouKnowMovie?,11.6K
ChasyLe,11.5K
ArcticRc,11.5K
TheNitrocars,11.5K
SKAGEN Fondene,11.5K
TheByrnesLover1,11.5K
DIY TECH BROS,11.5K
Cengaline,11.5K
Yoga with Leif,11.5K
Rebekka Andrine,11.5K
The Texting Guru,11.5K
シ♡ほたる♡シ,11.5K
Fritz Hansen Toys,11.5K
Thrace Music TV,11.5K
Ebrar Azra,11.5K
Universe Music,11.4K
G Severin,11.4K
A7XfoREVerEE,11.4K
Edvard Lund,11.4K
Tor-Anders Ringnes,11.4K
Reidon,11.4K
CIRCUS MAXIMUS,11.4K
Pagan's Mind,11.4K
Applied Procrastination,11.4K
Athulya Sreesha,11.4K
Euro Buses NO,11.4K
Kaiacko,11.4K
Inda Yingoma,11.4K
Fall Into a dream,11.4K
AltVR,11.4K
Ayxz,11.4K
I Am Dj Naisan Official,11.4K
Rad ROBLOX Channel,11.4K
Eyebags,11.4K
Veritas,11.4K
Ravnen95,11.3K
Nostalgic Ambience,11.3K
NtaNation,11.3K
engmvideo,11.3K
"I love Eric Clapton so much, words…",11.3K
Tonje,11.3K
Mr_Randomnese,11.3K
orgell,11.3K
D_b_,11.3K
Mama Glow,11.3K
The Stoic Investor,11.3K
BoaFerox,11.2K
eirik1231,11.2K
Dhalin Studio,11.2K
FRAXILLE,11.2K
Erik0gJoa,11.2K
maritlarsen,11.2K
JohnCenaRAWUpload,11.2K
RAMI,11.2K
كل شيء مفيد,11.2K
IzazFayyaz 2.1,11.2K
Hoopin  n Cookin,11.2K
Goatlike Personality,11.2K
Jorn Channel,11.2K
Tobias Becs,11.2K
Deep House Plus,11.2K
سيمون العجي_ simon alaji,11.2K
Akhie Udes,11.1K
Broonstar,11.1K
Parlophone Music Norway,11.1K
Torje,11.1K
OROMIA DIGITAL MEDIA,11.1K
Rezently,11.1K
Ben Kestok,11.1K
thank you ralph,11.1K
Inmyshed,11.1K
Athlete Summary,11.1K
Assouma channel اسومة شان�…,11.1K
Reynalyn Jainga,11.1K
Knut Ragnar Holme,11K
unitymedia,11K
UDL.no,11K
Mrs Nightmare Lyra,11K
Levith,11K
MidnightPhenomenon,11K
honeymaysims,11K
Marine hub,11K
Hawwii H Qananii,11K
SpirosTv,11K
Natalie Gill,11K
Hassan Raasto,11K
Dinho,11K
PeakMath,11K
Enith en Europa,11K
FADSO,11K
Yvonne Sollien,11K
Eva Rose,11K
Aksjer På Norsk,11K
WWEPremiumVideosHD,10.9K
Samajai,10.9K
A JONAS,10.9K
Scandinavian Prince,10.9K
HearGear,10.9K
eivindrew,10.9K
stinehofstad,10.9K
ProNavNorway,10.9K
Cecilie Andreassen,10.9K
Studio Metronome,10.9K
Petter Solberg,10.9K
Free Premium Music - No Copyright,10.9K
Megan Albright,10.9K
Female Bodybuilding Channel,10.9K
Jek,10.9K
Zaher & Nadia,10.9K
cYsmix,10.8K
ComradeTiberius,10.8K
einarjh,10.8K
Statens vegvesen,10.8K
UNCL 叔叔,10.8K
DYOR,10.8K
Sidney600MC,10.8K
Liveshow LK,10.8K
LyricMASTER,10.8K
Maslax Tiktok ?Official,10.8K
Alitheebarber,10.8K
Karin Gullhav,10.8K
Reysious,10.8K
DaHman - دحــمانً,10.8K
Eh Karen,10.8K
PVC CHANNEL?DCOF?,10.8K
Shibe,10.7K
ØLTID,10.7K
Dag Sørås,10.7K
ITR,10.7K
Zeilla8,10.7K
reeeeviEw,10.7K
MrBlastFM,10.7K
Sofie Løken,10.7K
Italjohn,10.7K
Asim Duttaroy,10.7K
OndskapensHersker,10.7K
Adel,10.7K
Thai Udon in Norway,10.7K
fatim Channel,10.7K
Kristiansand Symphony Orchestra,10.7K
pandrs,10.7K
ThatLazyPerson_,10.7K
AXIE Music,10.7K
CLMD,10.6K
Joey,10.6K
cris-spl,10.6K
Eivind Berulfsen,10.6K
Aleksander,10.6K
Love Jimo,10.6K
Dalimoov,10.6K
Daniel Grimsby,10.6K
Kampeki Cosplay,10.6K
حياة الريف الهادئة,10.6K
Rose ١٩٩٩,10.6K
ONLY GOLF TV,10.6K
Skyvision Kasper,10.6K
Bridol - The Viking,10.6K
How to Become a Developer,10.6K
Miss Recipe,10.6K
Gjerrigknarken,10.6K
sadambraaS,10.5K
WickEDel,10.5K
Vidar Solaas,10.5K
Insta Irina Gram,10.5K
Happy Little Babies Svenska Barns�…,10.5K
Shakaal Tv,10.5K
Emelie Karlsson,10.5K
ThingBlaze,10.5K
Ethio-nor,10.5K
Bergen Performance Center,10.5K
Yuma Beats,10.5K
Game Fight,10.5K
Manhwa Resumen,10.5K
Build2Grow,10.5K
Myanmar Insights,10.5K
T-Rex studios,10.4K
Grown-Ups who play games,10.4K
heinepeine,10.4K
AndrunPlayz,10.4K
SL HITZ,10.4K
QuizzyTunes,10.4K
WARHAYE MEDIA,10.4K
Horse Learner Fitness,10.4K
greek from life,10.4K
CommunityCulture,10.4K
ZhizhnVKaif,10.4K
Pu᥅ꫀ.,10.4K
Gold Muscles,10.4K
Yosa Tv,10.4K
FINN no,10.3K
Mylli97,10.3K
FaKu,10.3K
l0lr0flm40,10.3K
Martiin,10.3K
Heine Skyvulstad,10.3K
Fjord Norway,10.3K
Lab Rat 101,10.3K
MeStarStudios,10.3K
Sarita Robert,10.3K
Norsk elbilforening,10.3K
Fact Revolution,10.3K
Amethystium,10.3K
Adrian EN,10.3K
Serial Binger,10.3K
Adira norheem Channel,10.3K
Sancho,10.3K
Jonas Braaten,10.3K
Cinematic Sound Effects | Free Sou…,10.3K
The Traxion,10.3K
fawlin,10.3K
SaddleSneeze,10.3K
haddip,10.2K
nguoap,10.2K
pica pica life,10.2K
SiCKO,10.2K
pro gamer420,10.2K
Espen Odland,10.2K
That Norwegian Guy,10.2K
MIGGS,10.2K
Jesper Jenset,10.2K
Solo Kvarme,10.2K
Drama,10.2K
Lilli Skog,10.2K
Waveformer,10.2K
Real_Roem,10.2K
TobbyTravel,10.2K
Farhad Live,10.2K
JONE,10.2K
Cave of Apelles,10.2K
Chillwave Studios,10.2K
Astrology_info,10.2K
Daniel Owen,10.1K
trav boy,10.1K
مەریوان هەڵەبجەیی …,10.1K
RainyScape,10.1K
Jonas B. Ingebretsen,10.1K
JeneraKumar,10.1K
Maverick Norwegia,10.1K
HFPDF,10.1K
Naive herbs&Naive Fairness,10.1K
Memay Emay,10.1K
alixargent,10.1K
RealTalk RealLife,10.1K
Slimemusic,10.1K
Kaayne lager mat,10.1K
AllThings,10.1K
Teletubbies Norsk - WildBrain,10.1K
Severin Suveren,10.1K
gvgkid,10K
1230308,10K
Johann Forfang,10K
WizE ESpN,10K
Tor Martin Serigstad,10K
miramar4u2,10K
RoomSketcher,10K
TheClassic90s,10K
Kanpeki Style,10K
Alberto Kogano,10K
fardowsa stars,10K
Tetiana Nikolaienko,10K
TORA DAA,10K
TRINES MAT,10K
Kovu is a mythical one-horned crea…,10K
Alif Media,10K
Martie Antonsen,10K
Go With Lee,10K
Aladeen,10K
Stereopluss,10K
رأفت ابوعراق - Raafat A…,10K
Joyce Berntsen,10K
5 Minute Fitness,10K
Helene Heméra,10K
Crustymusty,9.99K
PandA H,9.99K
KAAY HD,9.99K
Soothing Night,9.98K
Polyfjord Deep Dive,9.98K
Mia,9.96K
Biafra Digest TV,9.96K
Kitty Cookies,9.94K
LOVE THE 90s,9.93K
MetalMonkeyCS,9.93K
RyanShecklerHD,9.92K
Linko BenzTv,9.92K
Mr panga,9.91K
M*THAO MEDIA,9.91K
River Crane Studios,9.91K
Wrath Passion,9.91K
Princess Nma Tv,9.91K
MatheaMari,9.9K
Synne Holthe,9.88K
striponny,9.87K
SHINING,9.87K
Jeemzz,9.84K
suzieprodz,9.83K
Yousif Obaid - يوسف عبيد,9.83K
Faal,9.83K
"Cayto,solution",9.82K
Norske talenter,9.82K
Celine Marie,9.81K
A.H,9.81K
my mind react,9.79K
Heine Berntsen,9.78K
HuyRebel,9.77K
OROMO DAWA TUBE,9.77K
Thirduncle1's Norwegian Language C…,9.76K
DELARA,9.75K
زووولةZooolA,9.74K
Øystein Solberg,9.74K
Trebz Sensei,9.73K
Serefina Creates,9.73K
Olehh123,9.72K
Iso-David,9.72K
Norveç'te Bir Gezgin,9.72K
ByFerheng+,9.71K
Moi Veronica ASMR,9.7K
VG-Lista Topp 40,9.69K
Norveç'te Bir Gün,9.68K
Reidar Berntsen,9.67K
Flokroll Projects,9.67K
Cana canari entertainment,9.67K
Skillamu,9.67K
Themcpawo,9.66K
WPK,9.65K
لبنى في النرويج,9.65K
Honey Bunny,9.64K
Avicii Music Norway,9.63K
Shadow Wear,9.63K
ToatlyAnas,9.62K
Betna App,9.62K
Hussein Abdulrahman,9.61K
ሀ እና ለ ሚዲያ Ha ena Le…,9.61K
Byketo,9.59K
Elizabeth R,9.58K
Cezinando,9.57K
Mujeres en Menopausia - Nutrición…,9.56K
Try Me,9.56K
teo2609,9.55K
Maritime Report,9.55K
私の悪いクラス,9.55K
Jon Ludvig Hammer,9.54K
KENN SKOGLI,9.53K
JohannesUthaug,9.53K
SKAAR Official,9.53K
Mawa.Boulama,9.53K
Ingeborg Elisabeth,9.52K
Sander Næss,9.52K
job & visa information ??,9.52K
bitterr,9.51K
Till Daling,9.51K
ASaev,9.51K
selskapet,9.5K
Norway Tamil Sangam,9.5K
Learn Norwegian,9.49K
Comparative Irrelevance,9.48K
Deadmau5soundcloud,9.47K
Simple thingS,9.47K
Enkel Servering,9.46K
นกเอี้ยง แม่…,9.45K
nsrlove125,9.44K
STRAND,9.44K
Mozhde Javadzade,9.44K
chrisQ,9.43K
NeroBax,9.43K
NRK LL35,9.43K
runejens,9.42K
Sondrey,9.42K
uderzo1984,9.42K
VIỆT / NA UY MEDIA,9.41K
bmw325noturbo,9.41K
Tajhaa Vision,9.41K
Saw Detox,9.4K
ThomasSA,9.4K
Winta Asfaha,9.4K
BACKDROP,9.4K
Steak House,9.4K
Muhammad Luqman Official,9.4K
LadyKikki,9.39K
Trym Torson,9.38K
???? ????? ????????,9.38K
Hjartholm90,9.38K
Heersare Media,9.38K
Østen Haug,9.38K
BEE VIBES,9.37K
Memir0,9.36K
AMZPatrick,9.36K
FN-sambandet Norge,9.36K
DisneyArchive,9.36K
JusticeBeats,9.36K
harrunostasj,9.35K
LABANOON MUSIC,9.35K
The Middle Ages,9.35K
sechs paar schuhe,9.34K
Silje Jahren,9.34K
Xbox Gamer 69,9.33K
TINE Kjøkken,9.32K
Mygland!,9.31K
Nxxy,9.3K
North Pixel,9.29K
Carina V,9.29K
IgnWombat,9.29K
The Celebrity life,9.29K
Sahibzada Yaseen Saeed,9.28K
「S M I L E Y」,9.28K
Awakening The Higher Mind,9.28K
mathilde holck,9.27K
kazebuchi,9.27K
Ace of Plays,9.26K
The Meta Channel,9.25K
Cars technology,9.25K
Spiritual Talks by TT,9.24K
Kjetil Palmquist,9.23K
eliberg33,9.23K
Han,9.23K
Rosa Johansen,9.23K
Lý Đức NA UY,9.23K
saturn music,9.23K
FANTASTIK STUDIO (FS&AI),9.22K
Makmarian,9.21K
Kanin Cotton,9.21K
defyuzing,9.21K
Jem Hall,9.2K
Annika Momrak,9.2K
Switch Cosplay,9.19K
Aduliss. Channel,9.19K
martin færøy,9.19K
Miriam Lie,9.18K
Avix,9.18K
PollyMotion,9.18K
ChrisAndTracy,9.17K
Bog Studios,9.17K
Red Iconic Media,9.17K
TheTrueSaga - The END,9.16K
TheRottingZombies,9.16K
Naturfag Rocker med PK,9.16K
NRK2 Thai-Norway Blog,9.16K
MEYSAR OFFICAIL TUBE,9.15K
Wana Tv,9.15K
Global Structural training,9.15K
Sunset Vibes,9.14K
Positive side of life ❤️,9.13K
Hina Plays,9.13K
wgoverland,9.13K
Виктория Скудра,9.12K
Snupplupp,9.11K
EMTB Videos,9.11K
Kirsti Hille ♪,9.11K
riotwastaken,9.1K
tripflag,9.09K
elguitarTom,9.09K
NordbekkFilm,9.09K
Andreas Arnhoff,9.09K
Coin Master Free Spin/Link Daily A…,9.08K
Mihoub Bouchama DZ,9.08K
Sven Olsen,9.08K
MAX,9.07K
Flying Culinary TV,9.06K
Randulle Clips,9.05K
Nordic Turning,9.05K
MainGuysOfficial,9.05K
TheDisneyZing,9.04K
مؤسسة أمير المؤمني…,9.04K
Studio Vike,9.04K
Michelle Aavitsland,9.03K
Wings Gaming,9.02K
Mathilda ASMR,9.02K
HarryPotter6799,9K
Bee Wongsrichai,8.99K
Desy Dhevantari,8.99K
ChhamChhany,8.99K
senjalady,8.98K
autodoc.co.no,8.98K
2World Tv,8.98K
Sandrine Gamman,8.97K
gamesCTV,8.95K
REDZ TV COMEDY,8.94K
Bowshot,8.93K
Tam Hoang,8.92K
BK007,8.91K
Fiskegal,8.9K
Sebastian Solberg,8.89K
MetallAndy,8.89K
MADEBYSAVYY,8.89K
Ehtisham Mirza,8.89K
Dallu Entertainment,8.89K
AndersRosrud,8.89K
Einarsson,8.88K
CrazyTSLOZACFan,8.88K
Pyro Art,8.88K
popekmonster,8.87K
Katonyo Vlogs,8.87K
nihonium alt,8.87K
Safar with Zubair,8.87K
stentilyzier,8.86K
KIWI Minipris,8.86K
Karl Fredrik Førli,8.85K
Ida Helen,8.84K
Even Topland,8.84K
???? ???????,8.84K
GizaYT,8.84K
battlesno,8.83K
Filtr Playlists Norway,8.83K
Lbona media,8.83K
OffFries Animations,8.82K
EliteStar91,8.81K
"At Ease, Soldier!",8.81K
Sindre Myskja,8.8K
Johannes Dalen,8.8K
iris,8.8K
- cam,8.79K
Lars Stranden,8.79K
Galina Zaets. ART ACRYLIC,8.79K
UX Themes,8.79K
humanity,8.79K
freakinghigh,8.78K
AsshanBasshan,8.78K
FunWithTNT,8.77K
Travelspot,8.77K
Striss,8.76K
Daniel Bryn,8.76K
F1 Stats,8.76K
Reidar Humlestøl,8.76K
Haldor Asheim,8.75K
BORANA GLOBAL MEDIA - BGM,8.75K
T2T Diary,8.74K
Vegardand,8.73K
YSHORTS,8.73K
Anton Babenko,8.72K
jokke,8.72K
Hanad Sirbeset,8.72K
My Guitar,8.71K
Crypto Cobra,8.71K
Adrian Benson,8.7K
สรุปซีรี่ย์,8.7K
YellowHands,8.7K
WojwnikWWE,8.69K
Espur,8.69K
TheNorwegianSchool,8.67K
Norwayball Animations,8.67K
Morten Haugum Hake,8.66K
Jakob Abdel,8.65K
Fuseblade,8.65K
Oda Rikheim,8.65K
Hussein Fikser,8.65K
Kiliziya Imwe??,8.64K
BY VETROOM,8.63K
Landor og CO,8.63K
Nordic Pleiadian Subliminals,8.62K
Alkhetyar,8.61K
more renyan,8.6K
Gard Ole Waerum,8.59K
Alex NesNord,8.59K
Hackish,8.58K
KU RAAXAYSO NOLOSHAADA,8.58K
NyToyota,8.57K
Vagera,8.57K
Eivindfx,8.57K
TheSvRsimulations,8.56K
Gaming0verdose,8.56K
Королевство Норве�…,8.56K
Sonton,8.56K
Epic Golf Highlights,8.56K
Eri-Mama Entertainment ( ኤሪ -�…,8.56K
I SpedIt UP,8.55K
SleazyMovieProd,8.55K
Hanne Tveter - Musikkmakeriet,8.55K
ninibeauty,8.55K
The Army Nation,8.55K
ArtificialCreations,8.53K
darlingbambii,8.53K
Tonje Gilje,8.53K
Ulrikke,8.52K
AR Colder,8.52K
TheTommylife,8.51K
Caroline Berg Eriksen,8.51K
Lyfta,8.51K
imPelleK,8.5K
Chem Tech AS,8.5K
one night only,8.5K
Mending Vibrations - Spiritual Mus…,8.5K
SuperPotensial - Kenneth Soares,8.49K
Bahti Meskerem,8.48K
GuruLife Now,8.48K
tinethinghelseth,8.47K
Nora Victoria,8.46K
Formula 1 Live,8.46K
EPICish Movies,8.43K
Yoga med Ane,8.42K
Johanna,8.41K
Gaute Michel Ferstad,8.41K
Monument,8.41K
Megalegocityfan,8.41K
Jon Bratlie - Malerpappa,8.41K
Bylannii,8.4K
Simply Kpop,8.4K
Bussmagasinet,8.4K
Ekstremsportveko,8.4K
Samuel S.,8.39K
MikhaelPaskalev,8.39K
Siicow Official,8.39K
Hest360,8.38K
Ghailan لا غالب الا ال�…,8.37K
GISUBIZO  MINISTRIES - KASARANI,8.37K
Moja Norwegia,8.35K
Mia’s kitchen,8.34K
Ziba media زیبا میدیا,8.34K
Vimzy,8.34K
Lillestoel,8.33K
Thanos Papi,8.33K
Hadid Entertainment,8.33K
Herkules,8.32K
Shurukoo,8.31K
NummeDahl,8.31K
sindrel100,8.3K
Picurul din faguri,8.3K
Happy Feed,8.3K
Theologikos,8.29K
Ultramax,8.29K
أحاسيس,8.29K
Mommy Tv Vlog2,8.29K
Roxy-LoserLesbian,8.29K
Bangla Bidyaloy,8.28K
GABI NA NORUEGA,8.28K
glitcht̶u̶t̶o̶r̶i̶a̶l̶,8.27K
Lounge Central,8.27K
Wildfire Eurasian Vanlife,8.27K
Erlend Caspersen,8.26K
Koffa Loffa,8.26K
Psych0ticZ,8.26K
Jostein Strømsnes,8.26K
Frode Larsen,8.25K
ConsoleModZ,8.25K
JOURNEY TO BETTER,8.23K
cathy,8.23K
Spellemannprisen,8.23K
stayhappylittle mermaid,8.22K
Black_Light_ST,8.22K
Rextex128,8.21K
MiraBunny,8.21K
Ki Hestad,8.21K
Rolf Arne Johansen,8.21K
Asap Animation,8.2K
Trillebartom,8.2K
Memories by Lea,8.2K
WWU Klipp,8.2K
Doktor Phinn,8.2K
Espen Hatleskog,8.19K
Khai F Jun,8.19K
KlaiVE TV,8.18K
GreenScreenFancams,8.17K
Bilpleiekongen,8.17K
Tomz,8.16K
SuperFjordmannen,8.16K
MGS Content,8.16K
Stefflus,8.15K
D3ViOU5,8.15K
Uehehs,8.15K
Nogamesforyoungmen,8.14K
Your Pusher,8.14K
NRK Ny i Norge,8.14K
Shenhet,8.13K
Mobi Games,8.13K
alice borolin,8.12K
Guideline,8.12K
RatedFluffy,8.11K
Hastverket,8.11K
Kjell Hausken,8.11K
Thomas Holstad,8.11K
Piasa,8.11K
Media SiMu,8.1K
Happy People Счастливые …,8.1K
